sensor_value,timestamp_hour,rolling_mean_1h,z_score,is_anomaly,zone_id
54.77,12.0,49.7,1.172,False,21
43.68,12.08,49.47,-1.264,False,21
44.83,12.17,49.59,-1.076,False,21
52.9,12.25,49.77,0.695,False,21
53.49,12.33,50.08,0.733,False,21
46.65,12.42,49.26,-0.613,False,21
46.51,12.5,48.53,-0.524,False,21
49.11,12.58,48.4,0.187,False,21
43.39,12.67,48.43,-1.337,False,21
43.55,12.75,48.08,-1.126,False,21
47.79,12.83,48.03,-0.059,False,21
46.95,12.92,47.8,-0.214,False,21
56.15,13.0,47.92,1.947,False,21
44.13,13.08,47.96,-0.912,False,21
49.81,13.17,48.37,0.351,False,21
49.16,13.25,48.06,0.285,False,21
51.46,13.33,47.89,0.982,False,21
50.96,13.42,48.25,0.73,False,21
49.99,13.5,48.54,0.392,False,21
48.88,13.58,48.52,0.099,False,21
45.76,13.67,48.72,-0.856,False,21
48.92,13.75,49.16,-0.079,False,21
54.11,13.83,49.69,1.33,False,21
49.32,13.92,49.89,-0.176,False,21
50.35,14.0,49.4,0.368,False,21
47.5,14.08,49.69,-1.059,False,21
48.16,14.17,49.55,-0.657,False,21
42.57,14.25,49.0,-2.201,False,21
51.64,14.33,49.01,0.894,False,21
40.68,14.42,48.16,-2.014,False,21
48.2,14.5,48.01,0.054,False,21
52.84,14.58,48.34,1.148,False,21
46.81,14.67,48.43,-0.417,False,21
48.93,14.75,48.43,0.13,False,21
53.97,14.83,48.41,1.442,False,21
48.38,14.92,48.34,0.012,False,21
50.15,15.0,48.32,0.478,False,21
53.28,15.08,48.8,1.099,False,21
236.41,15.17,64.49,3.166,True,21
47.07,15.25,64.86,-0.329,False,21
47.35,15.33,64.51,-0.316,False,21
44.37,15.42,64.81,-0.378,False,21
57.87,15.5,65.62,-0.144,False,21
50.52,15.58,65.43,-0.276,False,21
3.81,15.67,61.84,-1.024,True,21
47.28,15.75,61.7,-0.254,False,21
57.12,15.83,61.97,-0.086,False,21
45.38,15.92,61.72,-0.288,False,21
53.26,16.0,61.98,-0.154,False,21
42.13,16.08,61.05,-0.332,False,21
46.65,16.17,45.23,0.101,False,21
46.24,16.25,45.16,0.077,False,21
46.69,16.33,45.11,0.114,False,21
53.44,16.42,45.87,0.537,False,21
49.61,16.5,45.18,0.324,False,21
46.03,16.58,44.8,0.091,False,21
45.19,16.67,48.25,-0.713,False,21
47.13,16.75,48.24,-0.259,False,21
51.85,16.83,47.8,1.158,False,21
3.73,16.92,44.33,-3.068,True,21
50.47,17.0,44.1,0.487,False,21
48.95,17.08,44.66,0.326,False,21
48.18,17.17,44.79,0.257,False,21
54.76,17.25,45.5,0.687,False,21
52.92,17.33,46.02,0.505,False,21
223.64,17.42,60.21,3.072,True,21
48.29,17.5,60.1,-0.222,False,21
49.07,17.58,60.35,-0.212,False,21
53.21,17.67,61.02,-0.147,False,21
47.2,17.75,61.02,-0.261,False,21
50.94,17.83,60.95,-0.189,False,21
51.03,17.92,64.89,-0.277,False,21
44.61,18.0,64.4,-0.394,False,21
49.68,18.08,64.46,-0.294,False,21
48.13,18.17,64.46,-0.325,False,21
50.74,18.25,64.12,-0.266,False,21
49.21,18.33,63.81,-0.29,False,21
62.85,18.42,50.41,2.776,False,21
46.55,18.5,50.27,-0.811,False,21
56.57,18.58,50.89,1.157,False,21
45.08,18.67,50.22,-1.005,False,21
54.42,18.75,50.82,0.7,False,21
51.54,18.83,50.87,0.13,False,21
45.84,18.92,50.43,-0.858,False,21
50.3,19.0,50.91,-0.12,False,21
48.45,19.08,50.81,-0.464,False,21
50.36,19.17,50.99,-0.126,False,21
57.94,19.25,51.59,1.178,False,21
39.96,10.0,39.96,0.0,False,22
39.56,10.08,39.76,-0.705,False,22
34.93,10.17,38.15,-1.151,False,22
41.69,10.25,39.03,0.918,False,22
44.37,10.33,40.1,1.234,False,22
33.96,10.42,39.08,-1.284,False,22
35.59,10.5,38.58,-0.773,False,22
33.18,10.58,37.9,-1.164,False,22
126.74,10.67,47.77,2.645,True,22
39.43,10.75,46.94,-0.266,False,22
41.13,10.83,46.41,-0.196,False,22
28.32,10.92,44.9,-0.634,False,22
32.84,11.0,44.31,-0.435,False,22
31.04,11.08,43.6,-0.472,False,22
37.47,11.17,43.81,-0.239,False,22
34.35,11.25,43.2,-0.332,False,22
1.0,11.33,39.59,-1.316,True,22
35.42,11.42,39.71,-0.146,False,22
39.06,11.5,40.0,-0.032,False,22
0.89,11.58,37.31,-1.161,True,22
40.49,11.67,30.12,0.732,False,22
34.63,11.75,29.72,0.352,False,22
34.39,11.83,29.16,0.385,False,22
32.2,11.92,29.48,0.199,False,22
41.31,12.0,30.19,0.794,False,22
37.37,12.08,30.72,0.47,False,22
36.72,12.17,30.65,0.429,False,22
31.52,12.25,30.42,0.078,False,22
29.18,12.33,32.76,-0.336,False,22
33.38,12.42,32.59,0.074,False,22
33.32,12.5,32.12,0.115,False,22
39.42,12.58,35.33,1.085,False,22
24.5,12.67,34.0,-2.095,False,22
39.94,12.75,34.44,1.135,False,22
34.56,12.83,34.45,0.022,False,22
31.64,12.92,34.41,-0.567,False,22
34.11,13.0,33.81,0.069,False,22
25.21,13.08,32.79,-1.564,False,22
29.24,13.17,32.17,-0.613,False,22
38.71,13.25,32.77,1.159,False,22
26.48,13.33,32.54,-1.133,False,22
35.05,13.42,32.68,0.439,False,22
31.63,13.5,32.54,-0.168,False,22
30.76,13.58,31.82,-0.215,False,22
37.49,13.67,32.9,0.993,False,22
144.15,13.75,41.59,3.151,True,22
37.69,13.83,41.85,-0.128,False,22
31.39,13.92,41.83,-0.321,False,22
39.54,14.0,42.28,-0.085,False,22
34.37,14.08,43.04,-0.27,False,22
41.5,14.17,44.06,-0.081,False,22
34.64,14.25,43.72,-0.285,False,22
2.36,14.33,41.71,-1.165,True,22
38.92,14.42,42.04,-0.092,False,22
32.84,14.5,42.14,-0.276,False,22
34.35,14.58,42.44,-0.24,False,22
35.41,14.67,42.26,-0.204,False,22
28.0,14.75,32.58,-0.449,False,22
33.21,14.83,32.21,0.099,False,22
35.37,14.92,32.54,0.279,False,22
35.85,15.0,32.23,0.363,False,22
32.75,15.08,32.1,0.065,False,22
37.22,15.17,31.74,0.568,False,22
41.68,15.25,32.33,0.932,False,22
36.21,15.33,35.15,0.308,False,22
39.48,15.42,35.2,1.227,False,22
0.83,15.5,32.53,-3.005,True,22
29.95,15.58,32.16,-0.21,False,22
32.99,15.67,31.96,0.098,False,22
34.58,15.75,32.51,0.198,False,22
37.58,15.83,32.87,0.445,False,22
31.34,15.92,32.54,-0.114,False,22
33.35,16.0,32.33,0.097,False,22
37.76,16.08,32.75,0.472,False,22
30.41,16.17,32.18,-0.168,False,22
34.71,16.25,31.6,0.307,False,22
32.64,16.33,31.3,0.133,False,22
39.57,16.42,31.31,0.821,False,22
31.41,16.5,33.86,-0.792,False,22
32.61,16.58,34.08,-0.511,False,22
39.29,16.67,34.6,1.461,False,22
32.3,16.75,34.41,-0.645,False,22
35.75,16.83,34.26,0.47,False,22
33.11,16.92,34.41,-0.427,False,22
32.65,17.0,34.35,-0.552,False,22
37.66,17.08,34.34,1.08,False,22
26.76,17.17,34.04,-2.008,False,22
43.1,17.25,34.74,1.869,False,22
31.71,17.33,34.66,-0.652,False,22
30.56,17.42,33.91,-0.766,False,22
38.21,17.5,34.48,0.836,False,22
29.04,17.58,34.18,-1.09,False,22
38.29,17.67,34.09,0.907,False,22
34.42,17.75,34.27,0.032,False,22
39.33,17.83,34.57,0.991,False,22
28.18,17.92,34.16,-1.163,False,22
28.94,18.0,33.85,-0.919,False,22
38.29,18.08,33.9,0.814,False,22
34.89,18.17,34.58,0.064,False,22
36.98,18.25,34.07,0.692,False,22
38.72,18.33,34.65,0.94,False,22
37.63,18.42,35.24,0.569,False,22
33.94,18.5,34.89,-0.231,False,22
31.49,18.58,35.09,-0.938,False,22
27.57,18.67,34.2,-1.558,False,22
33.38,18.75,34.11,-0.171,False,22
33.11,18.83,33.59,-0.123,False,22
38.18,18.92,34.43,1.005,False,22
28.31,19.0,34.37,-1.589,False,22
38.24,19.08,34.37,1.013,False,22
36.76,19.17,34.53,0.578,False,22
33.09,19.25,34.2,-0.292,False,22
36.43,19.33,34.01,0.667,False,22
36.88,19.42,33.95,0.824,False,22
31.16,19.5,33.72,-0.702,False,22
30.17,19.58,33.61,-0.918,False,22
30.32,19.67,33.84,-1.032,False,22
38.53,19.75,34.26,1.166,False,22
33.96,19.83,34.34,-0.102,False,22
36.7,19.92,34.21,0.707,False,22
1.17,20.0,31.95,-3.034,True,22
1.62,20.08,28.9,-2.075,True,22
37.45,20.17,28.96,0.644,False,22
24.64,20.25,28.25,-0.274,False,22
32.53,20.33,27.93,0.354,False,22
36.91,20.42,27.93,0.691,False,22
35.5,20.5,28.29,0.548,False,22
35.75,20.58,28.76,0.525,False,22
36.07,20.67,29.24,0.507,False,22
37.88,20.75,29.18,0.646,False,22
38.16,20.83,29.53,0.633,False,22
34.28,20.92,29.33,0.366,False,22
27.19,21.0,31.5,-0.417,False,22
39.13,21.08,34.62,1.006,False,22
31.7,21.17,34.14,-0.549,False,22
2.62,21.25,32.31,-2.995,True,22
34.66,21.33,32.49,0.219,False,22
218.85,21.42,47.65,3.124,True,22
36.37,21.5,47.72,-0.207,False,22
40.55,21.58,48.12,-0.138,False,22
46.54,21.67,48.99,-0.045,False,22
230.0,21.75,65.0,2.192,True,22
33.48,21.83,64.62,-0.413,False,22
41.73,21.92,65.24,-0.313,False,22
34.32,22.0,65.83,-0.421,False,22
35.51,22.08,65.53,-0.4,False,22
34.71,22.17,65.78,-0.415,False,22
43.09,22.25,69.15,-0.359,False,22
39.36,22.33,69.54,-0.416,False,22
38.09,22.42,54.48,-0.296,False,22
34.13,22.5,54.29,-0.363,False,22
39.19,22.58,54.18,-0.27,False,22
39.98,22.67,53.63,-0.245,False,22
34.92,22.75,37.38,-0.75,False,22
38.59,22.83,37.8,0.261,False,22
31.47,22.92,36.95,-1.674,False,22
42.91,23.0,37.66,1.469,False,22
39.59,23.08,38.0,0.448,False,22
37.17,23.17,38.21,-0.304,False,22
42.31,23.25,38.14,1.259,False,22
42.0,23.33,38.36,1.046,False,22
41.55,23.42,38.65,0.806,False,22
43.57,23.5,39.44,1.163,False,22
54.04,23.58,40.67,2.427,False,22
45.89,23.67,41.17,0.828,False,22
46.63,23.75,42.14,0.811,False,22
39.89,23.83,42.25,-0.432,False,22
47.48,23.92,43.58,0.874,False,22
42.02,0.0,43.51,-0.334,False,22
284.66,0.08,63.93,3.169,True,22
52.17,0.17,65.18,-0.188,False,22
49.83,0.25,65.81,-0.231,False,22
39.83,0.33,65.63,-0.373,False,22
47.51,0.42,66.13,-0.27,False,22
48.61,0.5,66.55,-0.261,False,22
43.95,0.58,65.7,-0.315,False,22
42.31,0.67,65.41,-0.334,False,22
45.69,0.75,65.33,-0.284,False,22
43.65,0.83,65.64,-0.318,False,22
36.84,0.92,64.76,-0.402,False,22
45.79,1.0,65.07,-0.278,False,22
47.26,1.08,45.29,0.46,False,22
54.3,1.17,45.46,1.906,False,22
50.5,1.25,45.52,1.06,False,22
46.05,1.33,46.04,0.003,False,22
50.95,1.42,46.32,1.015,False,22
42.57,1.5,45.82,-0.704,False,22
35.57,1.58,45.12,-1.744,False,22
50.74,1.67,45.83,0.874,False,22
50.98,1.75,46.27,0.81,False,22
50.72,1.83,46.86,0.657,False,22
40.91,1.92,47.19,-1.177,False,22
46.66,2.0,47.27,-0.114,False,22
47.22,2.08,47.26,-0.008,False,22
39.41,2.17,46.02,-1.254,False,22
52.95,2.25,46.23,1.22,False,22
42.21,2.33,45.91,-0.656,False,22
46.41,2.42,45.53,0.164,False,22
48.13,2.5,45.99,0.399,False,22
43.05,2.58,46.62,-0.811,False,22
40.89,2.67,45.8,-1.096,False,22
44.35,2.75,45.24,-0.215,False,22
49.89,2.83,45.17,1.156,False,22
280.34,2.92,65.13,3.17,True,22
46.12,3.0,65.08,-0.279,False,22
45.19,3.08,64.91,-0.29,False,22
55.4,3.17,66.25,-0.161,False,22
46.3,3.25,65.69,-0.286,False,22
45.73,3.33,65.99,-0.3,False,22
51.11,3.42,66.38,-0.226,False,22
41.95,3.5,65.86,-0.353,False,22
47.64,3.58,66.24,-0.275,False,22
52.24,3.67,67.19,-0.222,False,22
42.74,3.75,67.05,-0.361,False,22
31.06,3.83,65.48,-0.507,False,22
46.73,3.92,46.02,0.117,False,22
48.03,4.0,46.18,0.303,False,22
47.5,4.08,46.37,0.185,False,22
45.95,4.17,45.58,0.067,False,22
41.44,4.25,45.17,-0.675,False,22
34.27,1.0,34.27,0.0,False,23
37.88,1.08,36.07,0.707,False,23
28.31,1.17,33.49,-1.071,False,23
29.17,1.25,32.41,-0.72,False,23
27.26,1.33,31.38,-0.91,False,23
28.96,1.42,30.98,-0.484,False,23
27.52,1.5,30.48,-0.737,False,23
41.74,1.58,31.89,1.807,False,23
38.18,1.67,32.59,1.014,False,23
33.15,1.75,32.64,0.097,False,23
37.62,1.83,33.1,0.878,False,23
32.42,1.92,33.04,-0.126,False,23
32.2,2.0,32.87,-0.136,False,23
25.06,2.08,31.8,-1.32,False,23
31.44,2.17,32.06,-0.124,False,23
35.48,2.25,32.59,0.579,False,23
33.82,2.33,33.13,0.147,False,23
30.5,2.42,33.26,-0.598,False,23
39.54,2.5,34.26,1.159,False,23
32.64,2.58,33.5,-0.222,False,23
39.3,2.67,33.6,1.412,False,23
27.95,2.75,33.16,-1.197,False,23
34.94,2.83,32.94,0.48,False,23
35.23,2.92,33.17,0.487,False,23
31.39,3.0,33.11,-0.405,False,23
26.92,3.08,33.26,-1.607,False,23
32.07,3.17,33.31,-0.318,False,23
37.75,3.25,33.5,1.04,False,23
32.93,3.33,33.43,-0.122,False,23
30.44,3.42,33.42,-0.729,False,23
33.78,3.5,32.94,0.23,False,23
28.82,3.58,32.63,-0.998,False,23
29.33,3.67,31.8,-0.754,False,23
29.03,3.75,31.89,-0.901,False,23
28.49,3.83,31.35,-0.907,False,23
27.91,3.92,30.74,-0.929,False,23
33.76,4.0,30.94,0.893,False,23
28.07,4.08,31.03,-0.973,False,23
29.74,4.17,30.84,-0.359,False,23
28.06,4.25,30.03,-0.886,False,23
28.28,4.33,29.64,-0.657,False,23
35.16,4.42,30.04,1.962,False,23
30.72,4.5,29.78,0.399,False,23
26.34,4.58,29.57,-1.273,False,23
29.13,4.67,29.56,-0.167,False,23
31.52,4.75,29.77,0.676,False,23
29.36,4.83,29.84,-0.185,False,23
30.97,4.92,30.09,0.349,False,23
25.62,5.0,29.42,-1.499,False,23
31.48,5.08,29.7,0.696,False,23
25.2,5.17,29.32,-1.436,False,23
39.32,5.25,30.26,2.249,False,23
38.63,5.33,31.12,1.622,False,23
25.07,5.42,30.28,-1.099,False,23
27.15,5.5,29.98,-0.587,False,23
27.87,5.58,30.11,-0.472,False,23
28.25,5.67,30.04,-0.376,False,23
25.31,5.75,29.52,-0.855,False,23
155.96,5.83,40.07,3.147,True,23
27.28,5.92,39.76,-0.338,False,23
23.68,6.0,39.6,-0.43,False,23
30.85,6.08,39.55,-0.235,False,23
23.98,6.17,39.45,-0.417,False,23
31.52,6.25,38.79,-0.196,False,23
24.64,6.33,37.63,-0.348,False,23
25.0,6.42,37.62,-0.338,False,23
23.69,6.5,37.33,-0.364,False,23
38.26,6.58,38.2,0.002,False,23
23.46,6.67,37.8,-0.383,False,23
29.2,6.75,38.13,-0.239,False,23
33.81,6.83,27.95,1.216,False,23
23.17,6.92,27.6,-0.884,False,23
26.06,7.0,27.8,-0.357,False,23
27.54,7.08,27.53,0.003,False,23
28.93,7.17,27.94,0.213,False,23
27.1,7.25,27.57,-0.104,False,23
34.23,7.33,28.37,1.218,False,23
23.71,7.42,28.26,-0.928,False,23
28.62,7.5,28.67,-0.011,False,23
23.84,7.58,27.47,-0.963,False,23
27.88,7.67,27.84,0.012,False,23
25.83,7.75,27.56,-0.484,False,23
30.97,7.83,27.32,1.142,False,23
30.74,7.92,27.95,0.915,False,23
24.26,8.0,27.8,-1.113,False,23
22.56,8.08,27.39,-1.368,False,23
28.52,8.17,27.36,0.333,False,23
19.98,8.25,26.76,-1.651,False,23
154.04,8.33,36.75,3.162,True,23
22.43,8.42,36.64,-0.383,False,23
88.23,8.5,41.61,1.17,True,23
17.56,8.58,41.08,-0.586,False,23
30.39,8.67,41.29,-0.272,False,23
25.65,8.75,41.28,-0.39,False,23
17.12,8.83,40.12,-0.567,False,23
85.03,8.92,44.65,0.951,True,23
16.23,9.0,43.98,-0.647,False,23
25.68,9.08,44.24,-0.434,False,23
17.36,9.17,43.31,-0.6,False,23
21.81,9.25,43.46,-0.502,False,23
19.88,9.33,32.28,-0.482,False,23
17.58,9.42,31.88,-0.551,False,23
17.18,9.5,25.96,-0.459,False,23
18.27,9.58,26.02,-0.405,False,23
22.67,9.67,25.37,-0.142,False,23
28.23,9.75,25.59,0.139,False,23
23.58,9.83,26.13,-0.135,False,23
19.23,9.92,20.64,-0.374,False,23
19.78,10.0,20.94,-0.328,False,23
14.82,10.08,20.03,-1.449,False,23
25.06,10.17,20.68,1.167,False,23
14.23,10.25,20.04,-1.395,False,23
13.14,10.33,19.48,-1.373,False,23
19.43,10.42,19.64,-0.045,False,23
24.05,10.5,20.21,0.821,False,23
19.18,10.58,20.28,-0.238,False,23
23.64,10.67,20.36,0.697,False,23
21.07,10.75,19.77,0.324,False,23
16.38,10.83,19.17,-0.708,False,23
21.01,10.92,19.32,0.426,False,23
18.06,11.0,19.17,-0.279,False,23
16.61,11.08,19.32,-0.707,False,23
12.4,11.17,18.27,-1.523,False,23
18.17,11.25,18.59,-0.117,False,23
20.2,11.33,19.18,0.317,False,23
15.46,11.42,18.85,-0.998,False,23
21.4,11.5,18.63,0.893,False,23
23.16,11.58,18.96,1.246,False,23
21.02,11.67,18.75,0.732,False,23
25.7,11.75,19.13,1.793,False,23
21.9,11.83,19.59,0.637,False,23
20.42,11.92,19.54,0.241,False,23
11.35,12.0,18.98,-1.768,False,23
14.42,12.08,18.8,-0.98,False,23
21.75,12.17,19.58,0.536,False,23
18.34,12.25,19.59,-0.311,False,23
18.57,12.33,19.46,-0.22,False,23
17.0,12.42,19.59,-0.658,False,23
17.58,12.5,19.27,-0.429,False,23
21.28,12.58,19.11,0.573,False,23
18.09,12.67,18.87,-0.208,False,23
23.62,12.75,18.69,1.43,False,23
15.6,12.83,18.17,-0.757,False,23
24.87,12.92,18.54,1.637,False,23
20.54,13.0,19.3,0.391,False,23
0.7,13.08,18.16,-2.838,True,23
16.56,13.17,17.73,-0.193,False,23
16.11,13.25,17.54,-0.236,False,23
14.24,13.33,17.18,-0.479,False,23
17.06,13.42,17.19,-0.02,False,23
18.34,13.5,17.25,0.177,False,23
11.14,13.58,16.41,-0.844,False,23
16.97,13.67,16.31,0.105,False,23
15.29,13.75,15.62,-0.057,False,23
16.69,13.83,15.71,0.169,False,23
13.73,13.92,14.78,-0.209,False,23
15.81,14.0,14.39,0.302,False,23
23.31,14.08,16.27,2.416,False,23
25.53,14.17,17.02,2.15,False,23
16.28,14.25,17.03,-0.191,False,23
21.16,14.33,17.61,0.885,False,23
24.61,14.42,18.24,1.421,False,23
13.79,14.5,17.86,-0.872,False,23
23.03,14.58,18.85,0.959,False,23
21.79,14.67,19.25,0.578,False,23
41.39,14.75,21.43,2.638,True,23
20.94,14.83,21.78,-0.113,False,23
15.74,14.92,21.95,-0.857,False,23
10.98,15.0,21.55,-1.366,False,23
18.55,15.08,21.15,-0.334,False,23
81.79,15.17,25.84,2.913,True,23
22.18,15.25,26.33,-0.218,False,23
16.96,15.33,25.98,-0.471,False,23
15.17,15.42,25.19,-0.516,False,23
22.92,15.5,25.95,-0.159,False,23
21.48,15.58,25.82,-0.227,False,23
17.4,15.67,25.46,-0.419,False,23
17.72,15.75,23.49,-0.309,False,23
19.94,15.83,23.4,-0.185,False,23
13.3,15.92,23.2,-0.527,False,23
15.88,16.0,23.61,-0.416,False,23
25.82,16.08,24.21,0.087,False,23
20.66,16.17,19.12,0.421,False,23
16.36,16.25,18.63,-0.633,False,23
20.84,16.33,18.96,0.522,False,23
17.55,16.42,19.16,-0.466,False,23
28.25,16.5,19.6,2.047,False,23
22.15,16.58,19.66,0.586,False,23
19.97,16.67,19.87,0.025,False,23
22.1,16.75,20.24,0.445,False,23
18.02,16.83,20.08,-0.485,False,23
16.93,16.92,20.38,-0.904,False,23
17.2,17.0,20.49,-0.891,False,23
19.63,17.08,19.97,-0.105,False,23
18.74,17.17,19.81,-0.325,False,23
14.39,17.25,19.65,-1.491,False,23
18.15,17.33,19.42,-0.361,False,23
13.94,17.42,19.12,-1.348,False,23
17.55,17.5,18.23,-0.265,False,23
11.23,17.58,17.32,-2.064,False,23
10.34,17.67,16.52,-1.8,False,23
22.67,17.75,16.57,1.733,False,23
18.75,17.83,16.63,0.598,False,23
12.94,17.92,16.29,-0.904,False,23
16.24,18.0,16.21,0.006,False,23
18.63,18.08,16.13,0.69,False,23
13.27,18.17,15.67,-0.667,False,23
25.67,18.25,16.61,1.977,False,23
20.07,18.33,16.77,0.705,False,23
26.33,18.42,17.81,1.603,False,23
18.41,18.5,17.88,0.1,False,23
11.22,18.58,17.88,-1.252,False,23
16.29,18.67,18.37,-0.435,False,23
19.65,18.75,18.12,0.329,False,23
22.12,18.83,18.4,0.778,False,23
19.76,18.92,18.97,0.178,False,23
15.74,19.0,18.93,-0.711,False,23
24.18,19.08,19.39,1.011,False,23
21.07,19.17,20.04,0.236,False,23
17.59,19.25,19.37,-0.445,False,23
46.65,3.0,46.65,0.0,False,24
37.96,3.08,42.31,-0.707,False,24
39.04,3.17,41.22,-0.46,False,24
37.04,3.25,40.17,-0.712,False,24
44.48,3.33,41.04,0.808,False,24
190.47,3.42,65.94,2.037,True,24
37.71,3.5,61.91,-0.426,False,24
41.87,3.58,59.4,-0.33,False,24
38.88,3.67,57.12,-0.364,False,24
2.95,3.75,51.71,-0.97,True,24
32.72,3.83,49.98,-0.359,False,24
45.67,3.92,49.62,-0.086,False,24
38.47,4.0,48.94,-0.228,False,24
43.71,4.08,49.42,-0.124,False,24
45.2,4.17,49.93,-0.104,False,24
40.51,4.25,50.22,-0.213,False,24
36.41,4.33,49.55,-0.287,False,24
31.94,4.42,36.33,-0.386,False,24
40.38,4.5,36.56,0.334,False,24
40.66,4.58,36.46,0.368,False,24
39.4,4.67,36.5,0.254,False,24
41.38,4.75,39.7,0.385,False,24
41.4,4.83,40.43,0.258,False,24
3.55,4.92,36.92,-3.022,True,24
40.66,5.0,37.1,0.321,False,24
38.04,5.08,36.63,0.13,False,24
32.89,5.17,35.6,-0.256,False,24
33.76,5.25,35.04,-0.122,False,24
35.94,5.33,35.0,0.089,False,24
40.76,5.42,35.74,0.476,False,24
35.2,5.5,35.31,-0.01,False,24
36.88,5.58,34.99,0.183,False,24
40.98,5.67,35.12,0.563,False,24
38.61,5.75,34.89,0.362,False,24
40.65,5.83,34.83,0.568,False,24
37.21,5.92,37.63,-0.15,False,24
33.86,6.0,37.07,-1.129,False,24
35.82,6.08,36.88,-0.373,False,24
39.9,6.17,37.46,0.915,False,24
34.27,6.25,37.51,-1.245,False,24
37.78,6.33,37.66,0.047,False,24
2.31,6.42,34.46,-3.092,True,24
34.88,6.5,34.43,0.043,False,24
37.6,6.58,34.49,0.298,False,24
40.0,6.67,34.41,0.54,False,24
37.52,6.75,34.32,0.311,False,24
36.53,6.83,33.97,0.252,False,24
31.54,6.92,33.5,-0.194,False,24
44.47,7.0,34.39,0.95,False,24
40.97,7.08,34.81,0.571,False,24
36.67,7.17,34.55,0.199,False,24
37.14,7.25,34.78,0.22,False,24
3.35,7.33,31.92,-2.047,True,24
34.83,7.42,34.62,0.019,False,24
45.4,7.5,35.5,0.913,False,24
35.5,7.58,35.33,0.016,False,24
32.82,7.67,34.73,-0.178,False,24
37.4,7.75,34.72,0.25,False,24
35.47,7.83,34.63,0.079,False,24
34.19,7.92,34.85,-0.062,False,24
38.07,8.0,34.32,0.364,False,24
40.48,8.08,34.28,0.603,False,24
33.55,8.17,34.02,-0.045,False,24
33.68,8.25,33.73,-0.005,False,24
34.45,8.33,36.32,-0.519,False,24
38.54,8.42,36.63,0.526,False,24
26.58,8.5,35.06,-2.389,False,24
33.77,8.58,34.92,-0.323,False,24
28.34,8.67,34.54,-1.546,False,24
33.65,8.75,34.23,-0.149,False,24
21.27,8.83,33.05,-2.189,False,24
36.9,8.92,33.27,0.66,False,24
27.26,9.0,32.37,-0.928,False,24
180.27,9.08,44.02,3.155,True,24
32.39,9.17,43.92,-0.267,False,24
29.35,9.25,43.56,-0.328,False,24
33.55,9.33,43.49,-0.229,False,24
23.06,9.42,42.2,-0.438,False,24
25.32,9.5,42.09,-0.383,False,24
29.54,9.58,41.74,-0.278,False,24
30.19,9.67,41.89,-0.267,False,24
0.71,9.75,39.15,-0.847,True,24
29.28,9.83,39.82,-0.233,False,24
32.83,9.92,39.48,-0.147,False,24
36.09,10.0,40.21,-0.092,False,24
27.09,10.08,27.45,-0.04,False,24
29.18,10.17,27.18,0.221,False,24
28.31,10.25,27.09,0.134,False,24
30.24,10.33,26.82,0.386,False,24
32.65,10.42,27.62,0.563,False,24
30.21,10.5,28.03,0.245,False,24
30.19,10.58,28.08,0.236,False,24
31.83,10.67,28.22,0.403,False,24
29.09,10.75,30.58,-0.613,False,24
2.16,10.83,28.32,-3.049,True,24
24.89,10.92,27.66,-0.326,False,24
32.56,11.0,27.37,0.629,False,24
38.67,11.08,28.33,1.166,False,24
21.88,11.17,27.72,-0.645,False,24
22.09,11.25,27.21,-0.556,False,24
33.87,11.33,27.51,0.68,False,24
168.26,11.42,38.81,3.097,True,24
25.45,11.5,38.41,-0.309,False,24
23.84,11.58,37.88,-0.334,False,24
31.42,11.67,37.85,-0.153,False,24
21.71,11.75,37.23,-0.367,False,24
26.41,11.83,39.25,-0.313,False,24
34.06,11.92,40.02,-0.146,False,24
25.21,12.0,39.41,-0.347,False,24
31.31,12.08,38.79,-0.182,False,24
26.21,12.17,39.15,-0.317,False,24
29.99,12.25,39.81,-0.242,False,24
30.67,12.33,39.55,-0.218,False,24
30.49,12.42,28.07,0.649,False,24
26.71,12.5,28.17,-0.397,False,24
28.72,12.58,28.58,0.041,False,24
26.05,12.67,28.13,-0.62,False,24
26.21,12.75,28.5,-0.827,False,24
32.88,12.83,29.04,1.298,False,24
27.58,12.92,28.5,-0.369,False,24
23.88,13.0,28.39,-1.675,False,24
24.26,13.08,27.8,-1.282,False,24
36.6,13.17,28.67,2.147,False,24
32.96,13.25,28.92,1.041,False,24
34.88,13.33,29.27,1.327,False,24
29.25,13.42,29.16,0.02,False,24
26.86,13.5,29.18,-0.551,False,24
26.18,13.58,28.96,-0.648,False,24
25.73,13.67,28.94,-0.743,False,24
27.97,13.75,29.08,-0.263,False,24
25.24,13.83,28.45,-0.764,False,24
34.04,13.92,28.99,1.129,False,24
24.65,14.0,29.05,-0.999,False,24
29.93,14.08,29.53,0.098,False,24
28.82,14.17,28.88,-0.016,False,24
27.6,14.25,28.43,-0.257,False,24
32.36,14.33,28.22,1.449,False,24
28.68,14.42,28.17,0.18,False,24
25.16,14.5,28.03,-0.973,False,24
29.41,14.58,28.3,0.38,False,24
36.77,14.67,29.22,2.055,False,24
25.86,14.75,29.04,-0.841,False,24
28.58,14.83,29.32,-0.205,False,24
24.25,14.92,28.51,-1.201,False,24
33.47,15.0,29.24,1.178,False,24
31.45,15.08,29.37,0.573,False,24
35.1,15.17,29.89,1.306,False,24
26.54,15.25,29.8,-0.804,False,24
18.94,15.33,28.68,-1.941,False,24
38.39,15.42,29.49,1.547,False,24
